"","OTU","Sample","Abundance","Short_label","Longer_name","Sample_type","Num_larvae","Date_collected","Exp_day","Mesocosm_id","Mesocosm_treatment","Microbe_treatment","Food_type","Mesocosm_type","Treatment_notes","Notes","Raw_reads","Num_larvae_d00","Num_larvae_d08","Num_larvae_d34","Num_larvae_d40","Total_pupae","Proportion_pupated","Biomass_day30","Biomass_day40","lib_size_clean","is.neg","Kingdom","Phylum","Class","Order","Family","Genus","Species","id","sequence","likely_source"
"64","ASV0006","LB16",0,"LB16","L_D8_B_ECO.4","Larvae",5,"6/30/23",8,"B_ECO.4","B_ECO","ECO","Bamboo","Experiment","E. coli only","",13301,20,17,7,6,0,0,0,0,11700,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"65","ASV0007","LB16",0,"LB16","L_D8_B_ECO.4","Larvae",5,"6/30/23",8,"B_ECO.4","B_ECO","ECO","Bamboo","Experiment","E. coli only","",13301,20,17,7,6,0,0,0,0,11700,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"66","ASV0008","LB16",0,"LB16","L_D8_B_ECO.4","Larvae",5,"6/30/23",8,"B_ECO.4","B_ECO","ECO","Bamboo","Experiment","E. coli only","",13301,20,17,7,6,0,0,0,0,11700,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"67","ASV0009","LB16",0,"LB16","L_D8_B_ECO.4","Larvae",5,"6/30/23",8,"B_ECO.4","B_ECO","ECO","Bamboo","Experiment","E. coli only","",13301,20,17,7,6,0,0,0,0,11700,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"68","ASV0011","LB16",0,"LB16","L_D8_B_ECO.4","Larvae",5,"6/30/23",8,"B_ECO.4","B_ECO","ECO","Bamboo","Experiment","E. coli only","",13301,20,17,7,6,0,0,0,0,11700,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"69","ASV0013","LB16",0,"LB16","L_D8_B_ECO.4","Larvae",5,"6/30/23",8,"B_ECO.4","B_ECO","ECO","Bamboo","Experiment","E. coli only","",13301,20,17,7,6,0,0,0,0,11700,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"70","ASV0030","LB16",0,"LB16","L_D8_B_ECO.4","Larvae",5,"6/30/23",8,"B_ECO.4","B_ECO","ECO","Bamboo","Experiment","E. coli only","",13301,20,17,7,6,0,0,0,0,11700,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"71","ASV0001","LB17",0.188380788035663,"LB17","L_D8_B_ECO.5","Larvae",5,"6/30/23",8,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",8468,20,18,6,4,0,0,0,0,7563,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"72","ASV0003","LB17",0,"LB17","L_D8_B_ECO.5","Larvae",5,"6/30/23",8,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",8468,20,18,6,4,0,0,0,0,7563,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"73","ASV0005","LB17",0,"LB17","L_D8_B_ECO.5","Larvae",5,"6/30/23",8,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",8468,20,18,6,4,0,0,0,0,7563,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"74","ASV0006","LB17",0,"LB17","L_D8_B_ECO.5","Larvae",5,"6/30/23",8,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",8468,20,18,6,4,0,0,0,0,7563,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"75","ASV0007","LB17",0,"LB17","L_D8_B_ECO.5","Larvae",5,"6/30/23",8,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",8468,20,18,6,4,0,0,0,0,7563,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"76","ASV0008","LB17",0,"LB17","L_D8_B_ECO.5","Larvae",5,"6/30/23",8,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",8468,20,18,6,4,0,0,0,0,7563,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"77","ASV0009","LB17",0,"LB17","L_D8_B_ECO.5","Larvae",5,"6/30/23",8,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",8468,20,18,6,4,0,0,0,0,7563,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"78","ASV0011","LB17",0,"LB17","L_D8_B_ECO.5","Larvae",5,"6/30/23",8,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",8468,20,18,6,4,0,0,0,0,7563,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"79","ASV0013","LB17",0,"LB17","L_D8_B_ECO.5","Larvae",5,"6/30/23",8,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",8468,20,18,6,4,0,0,0,0,7563,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"80","ASV0030","LB17",0.00790911705493241,"LB17","L_D8_B_ECO.5","Larvae",5,"6/30/23",8,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",8468,20,18,6,4,0,0,0,0,7563,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"81","ASV0001","LB18",0,"LB18","L_D8_B_MEM.1","Larvae",5,"6/30/23",8,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",64329,20,16,2,1,1,0.05,0,0.227,53786,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"82","ASV0003","LB18",0.383966244725738,"LB18","L_D8_B_MEM.1","Larvae",5,"6/30/23",8,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",64329,20,16,2,1,1,0.05,0,0.227,53786,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"83","ASV0005","LB18",0,"LB18","L_D8_B_MEM.1","Larvae",5,"6/30/23",8,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",64329,20,16,2,1,1,0.05,0,0.227,53786,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"84","ASV0006","LB18",0.0105296865581676,"LB18","L_D8_B_MEM.1","Larvae",5,"6/30/23",8,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",64329,20,16,2,1,1,0.05,0,0.227,53786,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"85","ASV0007","LB18",0,"LB18","L_D8_B_MEM.1","Larvae",5,"6/30/23",8,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",64329,20,16,2,1,1,0.05,0,0.227,53786,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"86","ASV0008","LB18",0,"LB18","L_D8_B_MEM.1","Larvae",5,"6/30/23",8,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",64329,20,16,2,1,1,0.05,0,0.227,53786,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"87","ASV0009","LB18",0,"LB18","L_D8_B_MEM.1","Larvae",5,"6/30/23",8,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",64329,20,16,2,1,1,0.05,0,0.227,53786,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"88","ASV0011","LB18",0,"LB18","L_D8_B_MEM.1","Larvae",5,"6/30/23",8,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",64329,20,16,2,1,1,0.05,0,0.227,53786,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"89","ASV0013","LB18",0.257666515973478,"LB18","L_D8_B_MEM.1","Larvae",5,"6/30/23",8,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",64329,20,16,2,1,1,0.05,0,0.227,53786,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"90","ASV0030","LB18",0,"LB18","L_D8_B_MEM.1","Larvae",5,"6/30/23",8,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",64329,20,16,2,1,1,0.05,0,0.227,53786,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"91","ASV0001","LB19",0,"LB19","L_D8_B_MEM.2","Larvae",5,"6/30/23",8,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46890,20,12,1,1,14,0.7,4.007,4.007,40867,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"92","ASV0003","LB19",0.156326078937661,"LB19","L_D8_B_MEM.2","Larvae",5,"6/30/23",8,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46890,20,12,1,1,14,0.7,4.007,4.007,40867,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"93","ASV0005","LB19",0.00103282921431206,"LB19","L_D8_B_MEM.2","Larvae",5,"6/30/23",8,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46890,20,12,1,1,14,0.7,4.007,4.007,40867,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"94","ASV0006","LB19",0.0565351038977007,"LB19","L_D8_B_MEM.2","Larvae",5,"6/30/23",8,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46890,20,12,1,1,14,0.7,4.007,4.007,40867,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"95","ASV0007","LB19",0.00115578507315874,"LB19","L_D8_B_MEM.2","Larvae",5,"6/30/23",8,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46890,20,12,1,1,14,0.7,4.007,4.007,40867,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"96","ASV0008","LB19",0.00150006147792942,"LB19","L_D8_B_MEM.2","Larvae",5,"6/30/23",8,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46890,20,12,1,1,14,0.7,4.007,4.007,40867,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"97","ASV0009","LB19",0,"LB19","L_D8_B_MEM.2","Larvae",5,"6/30/23",8,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46890,20,12,1,1,14,0.7,4.007,4.007,40867,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"98","ASV0011","LB19",0,"LB19","L_D8_B_MEM.2","Larvae",5,"6/30/23",8,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46890,20,12,1,1,14,0.7,4.007,4.007,40867,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"99","ASV0013","LB19",0.541399237673675,"LB19","L_D8_B_MEM.2","Larvae",5,"6/30/23",8,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46890,20,12,1,1,14,0.7,4.007,4.007,40867,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"100","ASV0030","LB19",0,"LB19","L_D8_B_MEM.2","Larvae",5,"6/30/23",8,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46890,20,12,1,1,14,0.7,4.007,4.007,40867,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"101","ASV0001","LB20",0,"LB20","L_D8_B_MEM.3","Larvae",5,"6/30/23",8,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46052,20,15,0,0,17,0.85,4.53,5.122,40429,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"102","ASV0003","LB20",0.304835214109558,"LB20","L_D8_B_MEM.3","Larvae",5,"6/30/23",8,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46052,20,15,0,0,17,0.85,4.53,5.122,40429,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"103","ASV0005","LB20",0,"LB20","L_D8_B_MEM.3","Larvae",5,"6/30/23",8,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46052,20,15,0,0,17,0.85,4.53,5.122,40429,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"104","ASV0006","LB20",0.0435692399671176,"LB20","L_D8_B_MEM.3","Larvae",5,"6/30/23",8,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46052,20,15,0,0,17,0.85,4.53,5.122,40429,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"105","ASV0007","LB20",0,"LB20","L_D8_B_MEM.3","Larvae",5,"6/30/23",8,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46052,20,15,0,0,17,0.85,4.53,5.122,40429,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"106","ASV0008","LB20",0,"LB20","L_D8_B_MEM.3","Larvae",5,"6/30/23",8,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46052,20,15,0,0,17,0.85,4.53,5.122,40429,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"107","ASV0009","LB20",0.00269038188476198,"LB20","L_D8_B_MEM.3","Larvae",5,"6/30/23",8,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46052,20,15,0,0,17,0.85,4.53,5.122,40429,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"108","ASV0011","LB20",0,"LB20","L_D8_B_MEM.3","Larvae",5,"6/30/23",8,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46052,20,15,0,0,17,0.85,4.53,5.122,40429,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"109","ASV0013","LB20",0.376130334055751,"LB20","L_D8_B_MEM.3","Larvae",5,"6/30/23",8,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46052,20,15,0,0,17,0.85,4.53,5.122,40429,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"110","ASV0030","LB20",0,"LB20","L_D8_B_MEM.3","Larvae",5,"6/30/23",8,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",46052,20,15,0,0,17,0.85,4.53,5.122,40429,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"111","ASV0001","LB21",0,"LB21","L_D8_B_MEM.4","Larvae",5,"6/30/23",8,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",54131,20,14,10,3,2,0.1,0.315,0.315,46305,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"112","ASV0003","LB21",0.17930506993007,"LB21","L_D8_B_MEM.4","Larvae",5,"6/30/23",8,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",54131,20,14,10,3,2,0.1,0.315,0.315,46305,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"113","ASV0005","LB21",0,"LB21","L_D8_B_MEM.4","Larvae",5,"6/30/23",8,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",54131,20,14,10,3,2,0.1,0.315,0.315,46305,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"114","ASV0006","LB21",0.0443181818181818,"LB21","L_D8_B_MEM.4","Larvae",5,"6/30/23",8,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",54131,20,14,10,3,2,0.1,0.315,0.315,46305,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"115","ASV0007","LB21",0,"LB21","L_D8_B_MEM.4","Larvae",5,"6/30/23",8,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",54131,20,14,10,3,2,0.1,0.315,0.315,46305,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"116","ASV0008","LB21",0,"LB21","L_D8_B_MEM.4","Larvae",5,"6/30/23",8,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",54131,20,14,10,3,2,0.1,0.315,0.315,46305,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"117","ASV0009","LB21",0.00142045454545455,"LB21","L_D8_B_MEM.4","Larvae",5,"6/30/23",8,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",54131,20,14,10,3,2,0.1,0.315,0.315,46305,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"118","ASV0011","LB21",0,"LB21","L_D8_B_MEM.4","Larvae",5,"6/30/23",8,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",54131,20,14,10,3,2,0.1,0.315,0.315,46305,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"119","ASV0013","LB21",0.481949300699301,"LB21","L_D8_B_MEM.4","Larvae",5,"6/30/23",8,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",54131,20,14,10,3,2,0.1,0.315,0.315,46305,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"120","ASV0030","LB21",0,"LB21","L_D8_B_MEM.4","Larvae",5,"6/30/23",8,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",54131,20,14,10,3,2,0.1,0.315,0.315,46305,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"121","ASV0001","LB22",0,"LB22","L_D8_B_MEM.5","Larvae",5,"6/30/23",8,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",69479,20,17,0,0,0,0,0,0,59227,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"122","ASV0003","LB22",0.495657620748616,"LB22","L_D8_B_MEM.5","Larvae",5,"6/30/23",8,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",69479,20,17,0,0,0,0,0,0,59227,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"123","ASV0005","LB22",0,"LB22","L_D8_B_MEM.5","Larvae",5,"6/30/23",8,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",69479,20,17,0,0,0,0,0,0,59227,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"124","ASV0006","LB22",0.010902503851428,"LB22","L_D8_B_MEM.5","Larvae",5,"6/30/23",8,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",69479,20,17,0,0,0,0,0,0,59227,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"125","ASV0007","LB22",0,"LB22","L_D8_B_MEM.5","Larvae",5,"6/30/23",8,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",69479,20,17,0,0,0,0,0,0,59227,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"126","ASV0008","LB22",0,"LB22","L_D8_B_MEM.5","Larvae",5,"6/30/23",8,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",69479,20,17,0,0,0,0,0,0,59227,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"127","ASV0009","LB22",0,"LB22","L_D8_B_MEM.5","Larvae",5,"6/30/23",8,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",69479,20,17,0,0,0,0,0,0,59227,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"128","ASV0011","LB22",0,"LB22","L_D8_B_MEM.5","Larvae",5,"6/30/23",8,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",69479,20,17,0,0,0,0,0,0,59227,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"129","ASV0013","LB22",0.239838155377609,"LB22","L_D8_B_MEM.5","Larvae",5,"6/30/23",8,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",69479,20,17,0,0,0,0,0,0,59227,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"130","ASV0030","LB22",0,"LB22","L_D8_B_MEM.5","Larvae",5,"6/30/23",8,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",69479,20,17,0,0,0,0,0,0,59227,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"131","ASV0001","LB23",0,"LB23","L_D8_B_ALL.1","Larvae",5,"6/30/23",8,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",73665,20,11,0,0,12,0.6,4.096,4.096,63008,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"132","ASV0003","LB23",0.559091633466135,"LB23","L_D8_B_ALL.1","Larvae",5,"6/30/23",8,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",73665,20,11,0,0,12,0.6,4.096,4.096,63008,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"133","ASV0005","LB23",0,"LB23","L_D8_B_ALL.1","Larvae",5,"6/30/23",8,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",73665,20,11,0,0,12,0.6,4.096,4.096,63008,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"134","ASV0006","LB23",0.0184223107569721,"LB23","L_D8_B_ALL.1","Larvae",5,"6/30/23",8,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",73665,20,11,0,0,12,0.6,4.096,4.096,63008,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"135","ASV0007","LB23",0,"LB23","L_D8_B_ALL.1","Larvae",5,"6/30/23",8,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",73665,20,11,0,0,12,0.6,4.096,4.096,63008,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"136","ASV0008","LB23",0,"LB23","L_D8_B_ALL.1","Larvae",5,"6/30/23",8,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",73665,20,11,0,0,12,0.6,4.096,4.096,63008,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
